Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774802019,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802020,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802021,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802022,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802023,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802024,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802025,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802026,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802027,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802028,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802029,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802030,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802031,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802032,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802033,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802034,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
